Rxn name	Formula	Gene-reaction association	LB	UB	Objective
draw_prot_G2TKU5	28.5617 prot_pool[c]  -> prot_G2TKU5[c] 	Bcoa_2616	  0.00	   Inf	  0.00
draw_prot_G2TKU6	36.2451 prot_pool[c]  -> prot_G2TKU6[c] 	Bcoa_2617	  0.00	   Inf	  0.00
draw_prot_G2TKU7	46.1891 prot_pool[c]  -> prot_G2TKU7[c] 	Bcoa_2618	  0.00	   Inf	  0.00
draw_prot_G2TKV2	49.3033 prot_pool[c]  -> prot_G2TKV2[c] 	Bcoa_2623	  0.00	   Inf	  0.00
draw_prot_G2TKV7	31.4659 prot_pool[c]  -> prot_G2TKV7[c] 	Bcoa_2861	  0.00	   Inf	  0.00
draw_prot_G2TKV8	69.7197 prot_pool[c]  -> prot_G2TKV8[c] 	Bcoa_2862	  0.00	   Inf	  0.00
draw_prot_G2TKW5	28.0931 prot_pool[c]  -> prot_G2TKW5[c] 	Bcoa_2869	  0.00	   Inf	  0.00
draw_prot_G2TKW9	40.2022 prot_pool[c]  -> prot_G2TKW9[c] 	Bcoa_2873	  0.00	   Inf	  0.00
draw_prot_G2TKX0	49.6405 prot_pool[c]  -> prot_G2TKX0[c] 	Bcoa_2874	  0.00	   Inf	  0.00
draw_prot_G2TKX1	36.6241 prot_pool[c]  -> prot_G2TKX1[c] 	Bcoa_2875	  0.00	   Inf	  0.00
draw_prot_G2TKX2	35.8911 prot_pool[c]  -> prot_G2TKX2[c] 	Bcoa_2876	  0.00	   Inf	  0.00
draw_prot_G2TKX3	46.2615 prot_pool[c]  -> prot_G2TKX3[c] 	Bcoa_2877	  0.00	   Inf	  0.00
draw_prot_G2TKX4	32.3898 prot_pool[c]  -> prot_G2TKX4[c] 	Bcoa_2878	  0.00	   Inf	  0.00
draw_prot_G2TKY0	57.0483 prot_pool[c]  -> prot_G2TKY0[c] 	Bcoa_2884	  0.00	   Inf	  0.00
draw_prot_G2TKY2	29.4118 prot_pool[c]  -> prot_G2TKY2[c] 	Bcoa_2886	  0.00	   Inf	  0.00
draw_prot_G2TKZ3	20.7435 prot_pool[c]  -> prot_G2TKZ3[c] 	Bcoa_2897	  0.00	   Inf	  0.00
draw_prot_G2TL07	48.4027 prot_pool[c]  -> prot_G2TL07[c] 	Bcoa_2911	  0.00	   Inf	  0.00
draw_prot_G2TL37	100.32 prot_pool[c]  -> prot_G2TL37[c] 	Bcoa_3175	  0.00	   Inf	  0.00
draw_prot_G2TL71	33.7183 prot_pool[c]  -> prot_G2TL71[c] 	Bcoa_3209	  0.00	   Inf	  0.00
draw_prot_G2TL72	24.6559 prot_pool[c]  -> prot_G2TL72[c] 	Bcoa_3210	  0.00	   Inf	  0.00
draw_prot_G2TL87	25.1251 prot_pool[c]  -> prot_G2TL87[c] 	Bcoa_3225	  0.00	   Inf	  0.00
draw_prot_G2TL88	26.7903 prot_pool[c]  -> prot_G2TL88[c] 	Bcoa_3226	  0.00	   Inf	  0.00
draw_prot_G2TL89	24.8915 prot_pool[c]  -> prot_G2TL89[c] 	Bcoa_3227	  0.00	   Inf	  0.00
draw_prot_G2TL90	21.944 prot_pool[c]  -> prot_G2TL90[c] 	Bcoa_3228	  0.00	   Inf	  0.00
draw_prot_G2TL91	21.8686 prot_pool[c]  -> prot_G2TL91[c] 	Bcoa_3229	  0.00	   Inf	  0.00
draw_prot_G2TL92	46.1622 prot_pool[c]  -> prot_G2TL92[c] 	Bcoa_3230	  0.00	   Inf	  0.00
draw_prot_G2TL93	22.9835 prot_pool[c]  -> prot_G2TL93[c] 	Bcoa_3231	  0.00	   Inf	  0.00
draw_prot_G2TL94	42.222 prot_pool[c]  -> prot_G2TL94[c] 	Bcoa_3232	  0.00	   Inf	  0.00
draw_prot_G2TLC6	33.8095 prot_pool[c]  -> prot_G2TLC6[c] 	Bcoa_0203	  0.00	   Inf	  0.00
draw_prot_G2TLD5	29.8026 prot_pool[c]  -> prot_G2TLD5[c] 	Bcoa_0212	  0.00	   Inf	  0.00
draw_prot_G2TLE0	53.3399 prot_pool[c]  -> prot_G2TLE0[c] 	Bcoa_0217	  0.00	   Inf	  0.00
draw_prot_G2TLE3	49.9588 prot_pool[c]  -> prot_G2TLE3[c] 	Bcoa_0220	  0.00	   Inf	  0.00
draw_prot_G2TLE4	47.5485 prot_pool[c]  -> prot_G2TLE4[c] 	Bcoa_0221	  0.00	   Inf	  0.00
draw_prot_G2TLE5	35.6484 prot_pool[c]  -> prot_G2TLE5[c] 	Bcoa_0222	  0.00	   Inf	  0.00
draw_prot_G2TLE6	41.2655 prot_pool[c]  -> prot_G2TLE6[c] 	Bcoa_0223	  0.00	   Inf	  0.00
draw_prot_G2TLF0	41.479 prot_pool[c]  -> prot_G2TLF0[c] 	Bcoa_0227	  0.00	   Inf	  0.00
draw_prot_G2TLF1	24.6653 prot_pool[c]  -> prot_G2TLF1[c] 	Bcoa_0228	  0.00	   Inf	  0.00
draw_prot_G2TLG2	42.6477 prot_pool[c]  -> prot_G2TLG2[c] 	Bcoa_0239	  0.00	   Inf	  0.00
draw_prot_G2TLG3	30.507 prot_pool[c]  -> prot_G2TLG3[c] 	Bcoa_0240	  0.00	   Inf	  0.00
draw_prot_G2TLG4	28.0959 prot_pool[c]  -> prot_G2TLG4[c] 	Bcoa_0241	  0.00	   Inf	  0.00
draw_prot_G2TLG5	63.9108 prot_pool[c]  -> prot_G2TLG5[c] 	Bcoa_0242	  0.00	   Inf	  0.00
draw_prot_G2TLG6	9.3797 prot_pool[c]  -> prot_G2TLG6[c] 	Bcoa_0243	  0.00	   Inf	  0.00
draw_prot_G2TLJ0	28.0798 prot_pool[c]  -> prot_G2TLJ0[c] 	Bcoa_1887	  0.00	   Inf	  0.00
draw_prot_G2TLJ5	11.3402 prot_pool[c]  -> prot_G2TLJ5[c] 	Bcoa_1892	  0.00	   Inf	  0.00
draw_prot_G2TLJ6	12.7414 prot_pool[c]  -> prot_G2TLJ6[c] 	Bcoa_1893	  0.00	   Inf	  0.00
draw_prot_G2TLJ8	61.6187 prot_pool[c]  -> prot_G2TLJ8[c] 	Bcoa_1895	  0.00	   Inf	  0.00
draw_prot_G2TLK5	37.2533 prot_pool[c]  -> prot_G2TLK5[c] 	Bcoa_1902	  0.00	   Inf	  0.00
draw_prot_G2TLK6	20.3759 prot_pool[c]  -> prot_G2TLK6[c] 	Bcoa_1903	  0.00	   Inf	  0.00
draw_prot_G2TLL0	49.4934 prot_pool[c]  -> prot_G2TLL0[c] 	Bcoa_1907	  0.00	   Inf	  0.00
draw_prot_G2TLL1	29.6119 prot_pool[c]  -> prot_G2TLL1[c] 	Bcoa_1908	  0.00	   Inf	  0.00
draw_prot_G2TLL6	17.599 prot_pool[c]  -> prot_G2TLL6[c] 	Bcoa_1913	  0.00	   Inf	  0.00
draw_prot_G2TLM2	39.4267 prot_pool[c]  -> prot_G2TLM2[c] 	Bcoa_1919	  0.00	   Inf	  0.00
draw_prot_G2TLM4	67.2695 prot_pool[c]  -> prot_G2TLM4[c] 	Bcoa_1921	  0.00	   Inf	  0.00
draw_prot_G2TLM7	23.6381 prot_pool[c]  -> prot_G2TLM7[c] 	Bcoa_1924	  0.00	   Inf	  0.00
draw_prot_G2TLM8	36.9607 prot_pool[c]  -> prot_G2TLM8[c] 	Bcoa_1925	  0.00	   Inf	  0.00
draw_prot_G2TLQ0	42.5023 prot_pool[c]  -> prot_G2TLQ0[c] 	Bcoa_1947	  0.00	   Inf	  0.00
draw_prot_G2TLQ9	20.916 prot_pool[c]  -> prot_G2TLQ9[c] 	Bcoa_1957	  0.00	   Inf	  0.00
draw_prot_G2TLR1	17.7491 prot_pool[c]  -> prot_G2TLR1[c] 	Bcoa_1959	  0.00	   Inf	  0.00
draw_prot_G2TLR2	32.7832 prot_pool[c]  -> prot_G2TLR2[c] 	Bcoa_1960	  0.00	   Inf	  0.00
draw_prot_G2TLR3	41.0894 prot_pool[c]  -> prot_G2TLR3[c] 	Bcoa_1961	  0.00	   Inf	  0.00
draw_prot_G2TLS2	53.452 prot_pool[c]  -> prot_G2TLS2[c] 	Bcoa_2345	  0.00	   Inf	  0.00
draw_prot_G2TLS3	39.4383 prot_pool[c]  -> prot_G2TLS3[c] 	Bcoa_2346	  0.00	   Inf	  0.00
draw_prot_G2TLS4	56.585 prot_pool[c]  -> prot_G2TLS4[c] 	Bcoa_2347	  0.00	   Inf	  0.00
draw_prot_G2TLS5	39.4769 prot_pool[c]  -> prot_G2TLS5[c] 	Bcoa_2348	  0.00	   Inf	  0.00
draw_prot_G2TLT1	53.5691 prot_pool[c]  -> prot_G2TLT1[c] 	Bcoa_2354	  0.00	   Inf	  0.00
draw_prot_G2TLT2	26.0502 prot_pool[c]  -> prot_G2TLT2[c] 	Bcoa_2355	  0.00	   Inf	  0.00
draw_prot_G2TLT5	14.9701 prot_pool[c]  -> prot_G2TLT5[c] 	Bcoa_2358	  0.00	   Inf	  0.00
draw_prot_G2TLZ7	31.8963 prot_pool[c]  -> prot_G2TLZ7[c] 	Bcoa_2655	  0.00	   Inf	  0.00
draw_prot_G2TM15	19.2621 prot_pool[c]  -> prot_G2TM15[c] 	Bcoa_2673	  0.00	   Inf	  0.00
draw_prot_G2TM16	84.0015 prot_pool[c]  -> prot_G2TM16[c] 	Bcoa_2674	  0.00	   Inf	  0.00
draw_prot_G2TM47	46.9582 prot_pool[c]  -> prot_G2TM47[c] 	Bcoa_2938	  0.00	   Inf	  0.00
draw_prot_G2TM48	36.7423 prot_pool[c]  -> prot_G2TM48[c] 	Bcoa_2939	  0.00	   Inf	  0.00
draw_prot_G2TM54	25.6882 prot_pool[c]  -> prot_G2TM54[c] 	Bcoa_2945	  0.00	   Inf	  0.00
draw_prot_G2TM59	37.386 prot_pool[c]  -> prot_G2TM59[c] 	Bcoa_2950	  0.00	   Inf	  0.00
draw_prot_G2TM65	30.9132 prot_pool[c]  -> prot_G2TM65[c] 	Bcoa_2956	  0.00	   Inf	  0.00
draw_prot_G2TM66	26.4433 prot_pool[c]  -> prot_G2TM66[c] 	Bcoa_2957	  0.00	   Inf	  0.00
draw_prot_G2TM67	36.2787 prot_pool[c]  -> prot_G2TM67[c] 	Bcoa_2958	  0.00	   Inf	  0.00
draw_prot_G2TM68	16.5709 prot_pool[c]  -> prot_G2TM68[c] 	Bcoa_2959	  0.00	   Inf	  0.00
draw_prot_G2TM70	42.2189 prot_pool[c]  -> prot_G2TM70[c] 	Bcoa_2961	  0.00	   Inf	  0.00
draw_prot_G2TM71	39.8027 prot_pool[c]  -> prot_G2TM71[c] 	Bcoa_2962	  0.00	   Inf	  0.00
draw_prot_G2TM72	13.5177 prot_pool[c]  -> prot_G2TM72[c] 	Bcoa_2963	  0.00	   Inf	  0.00
draw_prot_G2TM73	41.0043 prot_pool[c]  -> prot_G2TM73[c] 	Bcoa_2964	  0.00	   Inf	  0.00
draw_prot_G2TM74	40.5615 prot_pool[c]  -> prot_G2TM74[c] 	Bcoa_2965	  0.00	   Inf	  0.00
draw_prot_G2TM75	45.0067 prot_pool[c]  -> prot_G2TM75[c] 	Bcoa_2966	  0.00	   Inf	  0.00
draw_prot_G2TM88	29.0741 prot_pool[c]  -> prot_G2TM88[c] 	Bcoa_2979	  0.00	   Inf	  0.00
draw_prot_G2TM93	30.1494 prot_pool[c]  -> prot_G2TM93[c] 	Bcoa_2984	  0.00	   Inf	  0.00
draw_prot_G2TM94	32.1498 prot_pool[c]  -> prot_G2TM94[c] 	Bcoa_2985	  0.00	   Inf	  0.00
draw_prot_G2TM95	13.8309 prot_pool[c]  -> prot_G2TM95[c] 	Bcoa_2986	  0.00	   Inf	  0.00
draw_prot_G2TM98	42.9286 prot_pool[c]  -> prot_G2TM98[c] 	Bcoa_2989	  0.00	   Inf	  0.00
draw_prot_G2TMB8	21.3754 prot_pool[c]  -> prot_G2TMB8[c] 	Bcoa_3009	  0.00	   Inf	  0.00
draw_prot_G2TMC4	53.987 prot_pool[c]  -> prot_G2TMC4[c] 	Bcoa_3250	  0.00	   Inf	  0.00
draw_prot_G2TMC5	46.018 prot_pool[c]  -> prot_G2TMC5[c] 	Bcoa_3251	  0.00	   Inf	  0.00
draw_prot_G2TMC6	105.897 prot_pool[c]  -> prot_G2TMC6[c] 	Bcoa_3252	  0.00	   Inf	  0.00
draw_prot_G2TME0	36.5603 prot_pool[c]  -> prot_G2TME0[c] 	Bcoa_3266	  0.00	   Inf	  0.00
draw_prot_G2TMG0	18.569 prot_pool[c]  -> prot_G2TMG0[c] 	Bcoa_3286	  0.00	   Inf	  0.00
draw_prot_G2TMG1	30.8231 prot_pool[c]  -> prot_G2TMG1[c] 	Bcoa_3287	  0.00	   Inf	  0.00
draw_prot_G2TMG8	60.3749 prot_pool[c]  -> prot_G2TMG8[c] 	Bcoa_3294	  0.00	   Inf	  0.00
draw_prot_G2TMJ1	49.9229 prot_pool[c]  -> prot_G2TMJ1[c] 	Bcoa_3317	  0.00	   Inf	  0.00
draw_prot_G2TMJ2	54.3565 prot_pool[c]  -> prot_G2TMJ2[c] 	Bcoa_3318	  0.00	   Inf	  0.00
draw_prot_G2TML9	44.593 prot_pool[c]  -> prot_G2TML9[c] 	Bcoa_0287	  0.00	   Inf	  0.00
draw_prot_G2TMM8	74.9962 prot_pool[c]  -> prot_G2TMM8[c] 	Bcoa_0296	  0.00	   Inf	  0.00
draw_prot_G2TMN8	31.3014 prot_pool[c]  -> prot_G2TMN8[c] 	Bcoa_0306	  0.00	   Inf	  0.00
draw_prot_G2TMR0	28.5544 prot_pool[c]  -> prot_G2TMR0[c] 	Bcoa_0328	  0.00	   Inf	  0.00
draw_prot_G2TMR3	29.9599 prot_pool[c]  -> prot_G2TMR3[c] 	Bcoa_0331	  0.00	   Inf	  0.00
draw_prot_G2TMR4	26.4903 prot_pool[c]  -> prot_G2TMR4[c] 	Bcoa_0332	  0.00	   Inf	  0.00
draw_prot_G2TMX4	36.8275 prot_pool[c]  -> prot_G2TMX4[c] 	Bcoa_2013	  0.00	   Inf	  0.00
draw_prot_G2TN05	37.4293 prot_pool[c]  -> prot_G2TN05[c] 	Bcoa_2044	  0.00	   Inf	  0.00
draw_prot_G2TN10	46.0643 prot_pool[c]  -> prot_G2TN10[c] 	Bcoa_2128	  0.00	   Inf	  0.00
draw_prot_G2TN13	20.4021 prot_pool[c]  -> prot_G2TN13[c] 	Bcoa_2131	  0.00	   Inf	  0.00
draw_prot_G2TN16	61.5281 prot_pool[c]  -> prot_G2TN16[c] 	Bcoa_2134	  0.00	   Inf	  0.00
draw_prot_G2TN17	28.0331 prot_pool[c]  -> prot_G2TN17[c] 	Bcoa_2135	  0.00	   Inf	  0.00
draw_prot_G2TN42	20.4602 prot_pool[c]  -> prot_G2TN42[c] 	Bcoa_2162	  0.00	   Inf	  0.00
draw_prot_G2TN44	85.4243 prot_pool[c]  -> prot_G2TN44[c] 	Bcoa_2164	  0.00	   Inf	  0.00
draw_prot_G2TN45	41.3651 prot_pool[c]  -> prot_G2TN45[c] 	Bcoa_2165	  0.00	   Inf	  0.00
draw_prot_G2TN52	33.777 prot_pool[c]  -> prot_G2TN52[c] 	Bcoa_2172	  0.00	   Inf	  0.00
draw_prot_G2TN66	49.2199 prot_pool[c]  -> prot_G2TN66[c] 	Bcoa_2397	  0.00	   Inf	  0.00
draw_prot_G2TN67	64.2753 prot_pool[c]  -> prot_G2TN67[c] 	Bcoa_2398	  0.00	   Inf	  0.00
draw_prot_G2TN68	29.6368 prot_pool[c]  -> prot_G2TN68[c] 	Bcoa_2399	  0.00	   Inf	  0.00
draw_prot_G2TN69	30.1249 prot_pool[c]  -> prot_G2TN69[c] 	Bcoa_2400	  0.00	   Inf	  0.00
draw_prot_G2TN70	53.7034 prot_pool[c]  -> prot_G2TN70[c] 	Bcoa_2401	  0.00	   Inf	  0.00
draw_prot_G2TN71	40.8165 prot_pool[c]  -> prot_G2TN71[c] 	Bcoa_2402	  0.00	   Inf	  0.00
draw_prot_G2TN82	56.6413 prot_pool[c]  -> prot_G2TN82[c] 	Bcoa_2413	  0.00	   Inf	  0.00
draw_prot_G2TN86	58.2407 prot_pool[c]  -> prot_G2TN86[c] 	Bcoa_2417	  0.00	   Inf	  0.00
draw_prot_G2TN87	43.8814 prot_pool[c]  -> prot_G2TN87[c] 	Bcoa_2418	  0.00	   Inf	  0.00
draw_prot_G2TN88	73.1731 prot_pool[c]  -> prot_G2TN88[c] 	Bcoa_2419	  0.00	   Inf	  0.00
draw_prot_G2TN90	30.8505 prot_pool[c]  -> prot_G2TN90[c] 	Bcoa_2421	  0.00	   Inf	  0.00
draw_prot_G2TNA3	31.7702 prot_pool[c]  -> prot_G2TNA3[c] 	Bcoa_2434	  0.00	   Inf	  0.00
draw_prot_G2TNC5	49.2301 prot_pool[c]  -> prot_G2TNC5[c] 	Bcoa_2456	  0.00	   Inf	  0.00
draw_prot_G2TNC8	39.8354 prot_pool[c]  -> prot_G2TNC8[c] 	Bcoa_2459	  0.00	   Inf	  0.00
draw_prot_G2TND3	64.7521 prot_pool[c]  -> prot_G2TND3[c] 	Bcoa_2464	  0.00	   Inf	  0.00
draw_prot_G2TNE4	24.4428 prot_pool[c]  -> prot_G2TNE4[c] 	Bcoa_2709	  0.00	   Inf	  0.00
draw_prot_G2TNE8	24.3737 prot_pool[c]  -> prot_G2TNE8[c] 	Bcoa_2713	  0.00	   Inf	  0.00
draw_prot_G2TNF4	19.6913 prot_pool[c]  -> prot_G2TNF4[c] 	Bcoa_2719	  0.00	   Inf	  0.00
draw_prot_G2TNH4	50.7903 prot_pool[c]  -> prot_G2TNH4[c] 	Bcoa_2739	  0.00	   Inf	  0.00
draw_prot_G2TNH5	49.8156 prot_pool[c]  -> prot_G2TNH5[c] 	Bcoa_2740	  0.00	   Inf	  0.00
draw_prot_G2TNH8	30.4695 prot_pool[c]  -> prot_G2TNH8[c] 	Bcoa_2743	  0.00	   Inf	  0.00
draw_prot_G2TNI0	22.0294 prot_pool[c]  -> prot_G2TNI0[c] 	Bcoa_2745	  0.00	   Inf	  0.00
draw_prot_G2TNI6	22.2251 prot_pool[c]  -> prot_G2TNI6[c] 	Bcoa_2751	  0.00	   Inf	  0.00
draw_prot_G2TNK3	11.0685 prot_pool[c]  -> prot_G2TNK3[c] 	Bcoa_2768	  0.00	   Inf	  0.00
draw_prot_G2TNL9	50.6719 prot_pool[c]  -> prot_G2TNL9[c] 	Bcoa_3015	  0.00	   Inf	  0.00
draw_prot_G2TNM4	72.8517 prot_pool[c]  -> prot_G2TNM4[c] 	Bcoa_3020	  0.00	   Inf	  0.00
draw_prot_G2TNN1	22.1731 prot_pool[c]  -> prot_G2TNN1[c] 	Bcoa_3027	  0.00	   Inf	  0.00
draw_prot_G2TNP0	38.0475 prot_pool[c]  -> prot_G2TNP0[c] 	Bcoa_3036	  0.00	   Inf	  0.00
draw_prot_G2TNP1	44.1335 prot_pool[c]  -> prot_G2TNP1[c] 	Bcoa_3037	  0.00	   Inf	  0.00
draw_prot_G2TNP2	27.9455 prot_pool[c]  -> prot_G2TNP2[c] 	Bcoa_3038	  0.00	   Inf	  0.00
draw_prot_G2TNP3	43.6698 prot_pool[c]  -> prot_G2TNP3[c] 	Bcoa_3039	  0.00	   Inf	  0.00
draw_prot_G2TNP4	38.8429 prot_pool[c]  -> prot_G2TNP4[c] 	Bcoa_3040	  0.00	   Inf	  0.00
draw_prot_G2TNP5	117.38 prot_pool[c]  -> prot_G2TNP5[c] 	Bcoa_3041	  0.00	   Inf	  0.00
draw_prot_G2TNP6	34.9518 prot_pool[c]  -> prot_G2TNP6[c] 	Bcoa_3042	  0.00	   Inf	  0.00
draw_prot_G2TNP7	44.5335 prot_pool[c]  -> prot_G2TNP7[c] 	Bcoa_3043	  0.00	   Inf	  0.00
draw_prot_G2TNP8	52.0264 prot_pool[c]  -> prot_G2TNP8[c] 	Bcoa_3044	  0.00	   Inf	  0.00
draw_prot_G2TNQ6	24.5481 prot_pool[c]  -> prot_G2TNQ6[c] 	Bcoa_3052	  0.00	   Inf	  0.00
draw_prot_G2TNQ8	42.2319 prot_pool[c]  -> prot_G2TNQ8[c] 	Bcoa_3054	  0.00	   Inf	  0.00
draw_prot_G2TNR0	38.9146 prot_pool[c]  -> prot_G2TNR0[c] 	Bcoa_3056	  0.00	   Inf	  0.00
draw_prot_G2TNR1	45.753 prot_pool[c]  -> prot_G2TNR1[c] 	Bcoa_3057	  0.00	   Inf	  0.00
draw_prot_G2TNR8	30.9992 prot_pool[c]  -> prot_G2TNR8[c] 	Bcoa_3064	  0.00	   Inf	  0.00
draw_prot_G2TNS1	52.3133 prot_pool[c]  -> prot_G2TNS1[c] 	Bcoa_3067	  0.00	   Inf	  0.00
draw_prot_G2TNS4	32.8464 prot_pool[c]  -> prot_G2TNS4[c] 	Bcoa_3070	  0.00	   Inf	  0.00
draw_prot_G2TNT9	43.2217 prot_pool[c]  -> prot_G2TNT9[c] 	Bcoa_3085	  0.00	   Inf	  0.00
draw_prot_G2TNU0	41.5763 prot_pool[c]  -> prot_G2TNU0[c] 	Bcoa_3086	  0.00	   Inf	  0.00
draw_prot_G2TNU2	30.9808 prot_pool[c]  -> prot_G2TNU2[c] 	Bcoa_3088	  0.00	   Inf	  0.00
draw_prot_G2TNU7	35.4932 prot_pool[c]  -> prot_G2TNU7[c] 	Bcoa_3093	  0.00	   Inf	  0.00
draw_prot_G2TNU8	44.9692 prot_pool[c]  -> prot_G2TNU8[c] 	Bcoa_3327	  0.00	   Inf	  0.00
draw_prot_G2TNU9	21.3385 prot_pool[c]  -> prot_G2TNU9[c] 	Bcoa_3328	  0.00	   Inf	  0.00
draw_prot_G2TNV3	28.8483 prot_pool[c]  -> prot_G2TNV3[c] 	Bcoa_3332	  0.00	   Inf	  0.00
draw_prot_G2TNW5	30.7512 prot_pool[c]  -> prot_G2TNW5[c] 	Bcoa_3344	  0.00	   Inf	  0.00
draw_prot_G2TNY0	43.8892 prot_pool[c]  -> prot_G2TNY0[c] 	Bcoa_0360	  0.00	   Inf	  0.00
draw_prot_G2TNY1	33.9756 prot_pool[c]  -> prot_G2TNY1[c] 	Bcoa_0361	  0.00	   Inf	  0.00
draw_prot_G2TNY8	30.2815 prot_pool[c]  -> prot_G2TNY8[c] 	Bcoa_0368	  0.00	   Inf	  0.00
draw_prot_G2TP09	56.8231 prot_pool[c]  -> prot_G2TP09[c] 	Bcoa_0389	  0.00	   Inf	  0.00
draw_prot_G2TP14	52.4421 prot_pool[c]  -> prot_G2TP14[c] 	Bcoa_0394	  0.00	   Inf	  0.00
draw_prot_G2TP22	52.1567 prot_pool[c]  -> prot_G2TP22[c] 	Bcoa_0402	  0.00	   Inf	  0.00
draw_prot_G2TP23	35.7529 prot_pool[c]  -> prot_G2TP23[c] 	Bcoa_0403	  0.00	   Inf	  0.00
draw_prot_G2TP24	39.4004 prot_pool[c]  -> prot_G2TP24[c] 	Bcoa_0404	  0.00	   Inf	  0.00
draw_prot_G2TP67	111.824 prot_pool[c]  -> prot_G2TP67[c] 	Bcoa_2209	  0.00	   Inf	  0.00
draw_prot_G2TP76	42.4912 prot_pool[c]  -> prot_G2TP76[c] 	Bcoa_2218	  0.00	   Inf	  0.00
draw_prot_G2TP77	27.4537 prot_pool[c]  -> prot_G2TP77[c] 	Bcoa_2219	  0.00	   Inf	  0.00
draw_prot_G2TP78	56.8288 prot_pool[c]  -> prot_G2TP78[c] 	Bcoa_2220	  0.00	   Inf	  0.00
draw_prot_G2TP79	46.8313 prot_pool[c]  -> prot_G2TP79[c] 	Bcoa_2221	  0.00	   Inf	  0.00
draw_prot_G2TP95	24.0897 prot_pool[c]  -> prot_G2TP95[c] 	Bcoa_2237	  0.00	   Inf	  0.00
draw_prot_G2TP96	36.6474 prot_pool[c]  -> prot_G2TP96[c] 	Bcoa_2238	  0.00	   Inf	  0.00
draw_prot_G2TP97	54.484 prot_pool[c]  -> prot_G2TP97[c] 	Bcoa_2239	  0.00	   Inf	  0.00
draw_prot_G2TP98	54.7417 prot_pool[c]  -> prot_G2TP98[c] 	Bcoa_2240	  0.00	   Inf	  0.00
draw_prot_G2TP99	55.1708 prot_pool[c]  -> prot_G2TP99[c] 	Bcoa_2241	  0.00	   Inf	  0.00
draw_prot_G2TPA3	35.4572 prot_pool[c]  -> prot_G2TPA3[c] 	Bcoa_2245	  0.00	   Inf	  0.00
draw_prot_G2TPB1	47.7234 prot_pool[c]  -> prot_G2TPB1[c] 	Bcoa_2253	  0.00	   Inf	  0.00
draw_prot_G2TPB4	57.2095 prot_pool[c]  -> prot_G2TPB4[c] 	Bcoa_2256	  0.00	   Inf	  0.00
draw_prot_G2TPC7	109.561 prot_pool[c]  -> prot_G2TPC7[c] 	Bcoa_2478	  0.00	   Inf	  0.00
draw_prot_G2TPD1	56.9651 prot_pool[c]  -> prot_G2TPD1[c] 	Bcoa_2482	  0.00	   Inf	  0.00
draw_prot_G2TPE3	59.2238 prot_pool[c]  -> prot_G2TPE3[c] 	Bcoa_2494	  0.00	   Inf	  0.00
draw_prot_G2TPF0	43.3265 prot_pool[c]  -> prot_G2TPF0[c] 	Bcoa_2501	  0.00	   Inf	  0.00
draw_prot_G2TPF3	39.7174 prot_pool[c]  -> prot_G2TPF3[c] 	Bcoa_2504	  0.00	   Inf	  0.00
draw_prot_G2TPG2	44.0577 prot_pool[c]  -> prot_G2TPG2[c] 	Bcoa_2513	  0.00	   Inf	  0.00
draw_prot_G2TPG3	32.4601 prot_pool[c]  -> prot_G2TPG3[c] 	Bcoa_2514	  0.00	   Inf	  0.00
draw_prot_G2TPG4	36.4496 prot_pool[c]  -> prot_G2TPG4[c] 	Bcoa_2515	  0.00	   Inf	  0.00
draw_prot_G2TPG5	34.2376 prot_pool[c]  -> prot_G2TPG5[c] 	Bcoa_2516	  0.00	   Inf	  0.00
draw_prot_G2TPG6	62.6683 prot_pool[c]  -> prot_G2TPG6[c] 	Bcoa_2517	  0.00	   Inf	  0.00
draw_prot_G2TPG9	41.5735 prot_pool[c]  -> prot_G2TPG9[c] 	Bcoa_2520	  0.00	   Inf	  0.00
draw_prot_G2TPH0	46.7939 prot_pool[c]  -> prot_G2TPH0[c] 	Bcoa_2521	  0.00	   Inf	  0.00
draw_prot_G2TPH1	33.3721 prot_pool[c]  -> prot_G2TPH1[c] 	Bcoa_2522	  0.00	   Inf	  0.00
draw_prot_G2TPH5	22.4169 prot_pool[c]  -> prot_G2TPH5[c] 	Bcoa_2526	  0.00	   Inf	  0.00
draw_prot_G2TPH6	37.3837 prot_pool[c]  -> prot_G2TPH6[c] 	Bcoa_2527	  0.00	   Inf	  0.00
draw_prot_G2TPK2	35.5413 prot_pool[c]  -> prot_G2TPK2[c] 	Bcoa_2788	  0.00	   Inf	  0.00
draw_prot_G2TPL3	40.1343 prot_pool[c]  -> prot_G2TPL3[c] 	Bcoa_2799	  0.00	   Inf	  0.00
draw_prot_G2TPM3	33.1236 prot_pool[c]  -> prot_G2TPM3[c] 	Bcoa_2809	  0.00	   Inf	  0.00
draw_prot_G2TPN5	20.1531 prot_pool[c]  -> prot_G2TPN5[c] 	Bcoa_2821	  0.00	   Inf	  0.00
draw_prot_G2TPN9	40.7974 prot_pool[c]  -> prot_G2TPN9[c] 	Bcoa_2825	  0.00	   Inf	  0.00
draw_prot_G2TPP0	49.0999 prot_pool[c]  -> prot_G2TPP0[c] 	Bcoa_2826	  0.00	   Inf	  0.00
draw_prot_G2TPP1	54.0511 prot_pool[c]  -> prot_G2TPP1[c] 	Bcoa_2827	  0.00	   Inf	  0.00
draw_prot_G2TPP4	96.6056 prot_pool[c]  -> prot_G2TPP4[c] 	Bcoa_2830	  0.00	   Inf	  0.00
